id,text
2556,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
2898,Just woke up. Yeesh its late. But I didn't fall asleep til <#> am :/
1621,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
1841,ELLO BABE U OK?
1243,Oh ho. Is this the first time u use these type of words
2708,Wat time u finish ur lect today?
4652,Happy new year. Hope you are having a good semester
1042,Meeting u is my work. . . Tel me when shall i do my work tomorrow
3897,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
3733,"Night night, see you tomorrow"
4397,Big brother‘s really scraped the barrel with this shower of social misfits
4334,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
4684,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
706,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
3037,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
4715,But your brother transfered only <#> + <#> . Pa.
4527,Same to u...
1102,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"
5128,Aiyah ok wat as long as got improve can already wat...
5137,Ic. There are a lotta childporn cars then.
4594,Hey do you want anything to buy:)
1331,I though we shd go out n have some fun so bar in town or something – sound ok?
2686,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
150,Sindu got job in birla soft ..
3866,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
3017,X2 <#> . Are you going to get that
4521,either way works for me. I am <#> years old. Hope that doesnt bother you.
1174,I need you to be in my strong arms...
3164,No problem baby. Is this is a good time to talk? I called and left a message.
2175,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
439,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
1648,Just taste fish curry :-P
4691,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
3878,Is it your yahoo boys that bring in the perf? Or legal.
4661,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!
13,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
94,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
3484,How i noe... Did ü specify da domain as nusstu... Ü still in sch...
1671,I went to project centre
3581,At the funeral home with Audrey and dad
3948,No dear i was sleeping :-P
502,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
3586,Can. Dunno wat to get 4 her...
1050,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
4501,Yup but it's not giving me problems now so mayb i'll jus leave it...
1048,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
2237,What happen to her tell the truth
531,"I am in tirupur da, once you started from office call me."
1457,Total video converter free download type this in google search:)
684,Good. Good job. I like entrepreneurs
1581,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
417,Siva is in hostel aha:-.
2621,Send his number and give reply tomorrow morning for why you said that to him like that ok
469,Ok I'm gonna head up to usf in like fifteen minutes
1076,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
2953,Yes watching footie but worried we're going to blow it - Phil Neville?
4284,"I'll see if I can swing by in a bit, got some things to take care of here firsg"
430,The message sent is askin for <#> dollars. Shoul i pay <#> or <#> ?
2012,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
1600,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
1703,Nt yet chikku..simple habba..hw abt u?
4824,I just cooked a rather nice salmon a la you
1437,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
5070,I thought slide is enough.
3951,Actually i'm waiting for 2 weeks when they start putting ad.
1724,No dear i do have free messages without any recharge. Hi hi hi
3481,I am in tirupur. call you da.
2054,Well done and ! luv ya all
2464,Hey whats up? U sleeping all morning?
1653,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
3879,No need to say anything to me. I know i am an outsider
1655,"(No promises on when though, haven't even gotten dinner yet)"
2300,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
5090,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
2648,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
492,Dear i have reache room
3215,"Jus chillaxin, what up"
1651,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
5069,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
1880,Hey we can go jazz power yoga hip hop kb and yogasana
133,First answer my question.
5017,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
2303,Please give it 2 or i will pick it up on Tuesday evening about 8 if that is ok.
2314,"Could you not read me, my Love ? I answered you"
5143,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
3884,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
3663,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
2756,Come aftr <DECIMAL> ..now i m cleaning the house
1607,"Yeah, where's your class at?"
4848,I accidentally brought em home in the box
3961,Have you bookedthe hut? And also your time off? How are you by the way?
3412,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity
1296,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls & get closer.. GOODNOON:)"
288,Hey you told your name to gautham ah?
5021,East coast
3618,U in town alone?
2928,So i asked how's anthony. Dad. And your bf
2095,Ok.
2331,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" <#> lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for <#> yrs. Can give <#> crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than <#> social projects. Every citizen can get monthly <#> /- for <#> yrs. No need of World Bank & IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
970,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
3436,Carlos says we can pick up from him later so yeah we're set
1823,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
5037,Thanx a lot 4 ur help!
4776,That sucks. I'll go over so u can do my hair. You'll do it free right?
4650,My drive can only be read. I need to write
3197,K... Must book a not huh? so going for yoga basic on sunday?
4910,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
4727,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
5040,I'm wif him now buying tix lar...
3723,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
4554,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
3722,Your dad is back in ph?
2575,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
2026,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
1903,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ... ish!
1630,Already am squatting is the new way of walking
1868,Hope you are having a great day.
2650,Long after I quit. I get on only like 5 minutes a day as it is.
3249,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
2493,:-) yeah! Lol. Luckily i didn't have a starring role like you!
